customer_id,signup_date,age,gender,country,plan_type,monthly_fee
C002883,2023-05-05,30,Male,USA,Basic,9.99
C002884,2021-01-04,43,Male,USA,Premium,39.99
C002885,2024-09-12,18,Male,UK,Standard,19.99
C002886,2020-02-14,32,Female,USA,Enterprise,99.99
C002887,2020-06-05,31,Male,France,Basic,9.99
C002888,2021-10-04,54,Non-Binary,India,Premium,39.99
C002889,2021-01-03,33,Female,USA,Basic,9.99
C002890,2023-03-07,42,Non-Binary,Germany,Basic,9.99
C002891,2021-12-03,39,Female,Canada,Standard,19.99
C002892,2023-01-24,18,Male,USA,Premium,39.99
C002893,2020-09-06,47,Male,Germany,Standard,19.99
C002894,2022-11-26,40,Non-Binary,Australia,Basic,9.99
C002895,2022-01-17,44,Male,India,Basic,9.99
C002896,2020-10-10,85,Male,USA,Standard,19.99
C002897,2020-09-16,18,Female,USA,Basic,9.99
C002898,2020-07-07,58,Female,France,Standard,19.99
C002899,2022-08-14,34,Non-Binary,India,Standard,19.99
C002900,2022-03-30,41,Male,USA,Basic,9.99
C002901,2024-09-28,37,Non-Binary,USA,Basic,9.99
C002902,2023-04-10,32,Non-Binary,UK,Premium,39.99
C002903,2024-01-18,31,Female,UK,Standard,19.99
C002904,2023-05-06,41,Non-Binary,USA,Basic,9.99
C002905,2020-08-08,19,Non-Binary,UK,Basic,9.99
C002906,2021-12-23,47,Female,India,Premium,39.99
C002907,2022-07-09,33,Male,India,Enterprise,99.99
C002908,2021-06-02,24,Non-Binary,UK,Standard,19.99
C002909,2023-08-14,32,Non-Binary,UK,Basic,9.99
C002910,2021-01-03,53,Female,UK,Basic,9.99
C002911,2021-05-17,31,Male,USA,Basic,9.99
C002912,2020-10-24,42,Female,USA,Basic,9.99
C002913,2020-01-23,29,Non-Binary,UK,Standard,19.99
C002914,2024-06-16,47,Female,India,Standard,19.99
C002915,2022-02-28,46,Female,Germany,Standard,19.99
C002916,2020-07-29,60,Non-Binary,USA,Standard,19.99
C002917,2024-07-11,35,Non-Binary,USA,Premium,39.99
C002918,2022-05-13,46,Non-Binary,Australia,Basic,9.99
C002919,2021-10-17,39,Male,USA,Premium,39.99
C002920,2022-10-18,53,Male,Brazil,Standard,19.99
C002921,2020-09-11,29,Female,USA,Basic,9.99
C002922,2022-02-23,46,Male,Germany,Basic,9.99
C002923,2023-08-11,35,Non-Binary,Brazil,Enterprise,99.99
C002924,2021-08-05,37,Male,India,Standard,19.99
C002925,2022-12-28,39,Non-Binary,USA,Standard,19.99
C002926,2020-05-22,41,Female,USA,Premium,39.99
C002927,2024-01-21,36,Female,USA,Premium,39.99
C002928,2022-03-30,40,Male,Germany,Basic,9.99
C002929,2023-06-08,56,Male,UK,Standard,19.99
C002930,2022-07-19,49,Female,India,Enterprise,99.99
C002931,2020-09-05,48,Female,Brazil,Basic,9.99
C002932,2021-04-03,32,Male,India,Basic,9.99
C002933,2021-10-23,27,Non-Binary,France,Basic,9.99
C002934,2020-06-29,49,Male,France,Premium,39.99
C002935,2024-07-29,48,Non-Binary,Brazil,Enterprise,99.99
C002936,2020-04-17,55,Female,India,Basic,9.99
C002937,2020-04-08,30,Female,USA,Basic,9.99
C002938,2023-06-08,35,Female,USA,Basic,9.99
C002939,2020-10-09,18,Non-Binary,Canada,Basic,9.99
C002940,2024-10-31,33,Male,Australia,Premium,39.99
C002941,2022-04-26,49,Non-Binary,UK,Basic,9.99
C002942,2022-12-16,32,Male,Germany,Standard,19.99
C002943,2021-07-28,45,Female,Australia,Standard,19.99
C002944,2020-07-07,35,Female,Australia,Premium,39.99
C002945,2021-12-23,41,Non-Binary,India,Basic,9.99
C002946,2023-08-18,24,Non-Binary,India,Standard,19.99
C002947,2020-06-02,39,Female,USA,Basic,9.99
C002948,2021-03-18,18,Female,India,Basic,9.99
C002949,2020-08-02,35,Female,USA,Standard,19.99
C002950,2022-12-16,18,Non-Binary,India,Premium,39.99
C002951,2021-09-30,52,Non-Binary,Canada,Basic,9.99
C002952,2022-10-30,47,Male,India,Basic,9.99
C002953,2022-01-14,43,Female,Brazil,Premium,39.99
C002954,2022-11-17,56,Male,Australia,Basic,9.99
C002955,2021-07-23,26,Female,USA,Basic,9.99
C002956,2023-03-28,58,Non-Binary,USA,Standard,19.99
C002957,2020-08-07,49,Non-Binary,USA,Basic,9.99
C002958,2022-08-01,35,Male,USA,Standard,19.99
C002959,2022-12-23,51,Female,UK,Basic,9.99
C002960,2023-02-01,24,Male,UK,Basic,9.99
C002961,2022-03-23,28,Non-Binary,UK,Basic,9.99
C002962,2022-06-22,30,Female,UK,Basic,9.99
C002963,2022-02-22,31,Non-Binary,Brazil,Basic,9.99
C002964,2021-01-22,25,Female,USA,Basic,9.99
C002965,2023-05-29,52,Female,Canada,Basic,9.99
C002966,2020-04-12,34,Non-Binary,USA,Basic,9.99
C002967,2020-08-23,42,Male,India,Standard,19.99
C002968,2021-05-03,31,Male,Canada,Basic,9.99
C002969,2023-06-24,18,Non-Binary,France,Basic,9.99
C002970,2020-07-26,41,Male,Australia,Premium,39.99
C002971,2021-07-03,18,Female,USA,Premium,39.99
C002972,2021-12-12,37,Non-Binary,USA,Standard,19.99
C002973,2024-02-11,21,Male,USA,Standard,19.99
C002974,2023-12-05,61,Non-Binary,Canada,Basic,9.99
C002975,2023-11-09,48,Male,USA,Standard,19.99
C002976,2020-12-07,39,Male,UK,Standard,19.99
C002977,2020-01-27,53,Non-Binary,Canada,Basic,9.99
C002978,2020-12-29,27,Female,India,Basic,9.99
C002979,2024-04-06,44,Male,Germany,Enterprise,99.99
C002980,2023-04-09,40,Male,Canada,Basic,9.99
C002981,2020-08-12,41,Male,India,Standard,19.99
C002982,2021-08-18,53,Male,Canada,Basic,9.99
C002983,2020-10-27,46,Male,USA,Premium,39.99
C002984,2021-11-18,41,Female,Canada,Basic,9.99
C002985,2023-01-22,18,Female,France,Basic,9.99
C002986,2022-07-28,26,Male,India,Basic,9.99
C002987,2021-11-14,36,Non-Binary,Australia,Premium,39.99
C002988,2024-09-23,39,Non-Binary,Canada,Basic,9.99
C002989,2022-11-29,24,Non-Binary,Germany,Basic,9.99
C002990,2022-04-20,66,Male,France,Basic,9.99
C002991,2022-10-16,56,Male,USA,Premium,39.99
C002992,2022-06-01,45,Female,USA,Basic,9.99
C002993,2022-02-12,38,Non-Binary,USA,Basic,9.99
C002994,2023-07-07,35,Non-Binary,Canada,Enterprise,99.99
C002995,2022-12-15,26,Male,USA,Standard,19.99
C002996,2021-11-09,38,Female,Germany,Enterprise,99.99
C002997,2021-07-19,41,Female,USA,Standard,19.99
C002998,2023-12-08,23,Female,India,Basic,9.99
C002999,2024-06-16,42,Female,Germany,Premium,39.99
C003000,2021-12-11,36,Female,USA,Basic,9.99
C003001,2023-11-04,18,Male,Canada,Basic,9.99
C003002,2021-08-16,27,Non-Binary,Germany,Basic,9.99
C003003,2022-09-24,33,Female,USA,Basic,9.99
C003004,2022-07-18,60,Male,USA,Premium,39.99
C003005,2020-09-09,44,Male,Canada,Basic,9.99
C003006,2021-12-22,21,Non-Binary,India,Basic,9.99
C003007,2020-10-09,43,Female,India,Premium,39.99
C003008,2022-10-25,19,Non-Binary,Brazil,Standard,19.99
C003009,2020-06-25,50,Non-Binary,USA,Enterprise,99.99
C003010,2021-02-06,32,Female,Germany,Basic,9.99
C003011,2021-03-24,36,Male,Canada,Basic,9.99
C003012,2024-07-20,53,Non-Binary,Germany,Standard,19.99
C003013,2020-07-19,22,Female,Brazil,Standard,19.99
C003014,2020-12-20,21,Non-Binary,UK,Premium,39.99
C003015,2024-07-05,30,Non-Binary,USA,Premium,39.99
C003016,2021-05-27,50,Male,UK,Basic,9.99
C003017,2021-09-16,19,Male,USA,Enterprise,99.99
C003018,2022-08-02,18,Non-Binary,USA,Premium,39.99
C003019,2024-09-03,32,Female,USA,Standard,19.99
C003020,2023-11-22,44,Female,Canada,Standard,19.99
C003021,2022-01-02,52,Female,UK,Standard,19.99
C003022,2022-04-20,32,Female,USA,Standard,19.99
C003023,2024-04-19,33,Female,USA,Basic,9.99
C003024,2021-09-11,51,Male,Germany,Basic,9.99
C003025,2023-06-25,18,Non-Binary,India,Premium,39.99
C003026,2020-04-19,33,Female,USA,Standard,19.99
C003027,2022-08-05,40,Non-Binary,Canada,Basic,9.99
C003028,2020-04-22,43,Female,India,Standard,19.99
C003029,2021-11-13,31,Non-Binary,USA,Basic,9.99
C003030,2022-09-13,38,Non-Binary,UK,Basic,9.99
C003031,2024-02-25,18,Non-Binary,France,Premium,39.99
C003032,2020-04-18,30,Non-Binary,USA,Basic,9.99
C003033,2024-02-25,43,Female,USA,Premium,39.99
C003034,2023-08-03,26,Male,UK,Basic,9.99
C003035,2020-01-14,38,Female,Germany,Basic,9.99
C003036,2020-05-17,43,Male,USA,Premium,39.99
C003037,2022-11-30,33,Male,USA,Basic,9.99
C003038,2020-02-20,40,Non-Binary,UK,Basic,9.99
C003039,2020-09-06,26,Female,UK,Enterprise,99.99
C003040,2024-08-06,35,Male,India,Standard,19.99
C003041,2024-08-09,45,Non-Binary,France,Premium,39.99
C003042,2023-06-17,39,Male,UK,Standard,19.99
C003043,2021-01-13,30,Male,India,Standard,19.99
C003044,2020-12-15,40,Non-Binary,Australia,Standard,19.99
C003045,2022-09-02,46,Female,USA,Standard,19.99
C003046,2023-04-20,18,Female,UK,Basic,9.99
C003047,2022-03-01,51,Non-Binary,Australia,Standard,19.99
C003048,2024-07-24,33,Female,USA,Basic,9.99
C003049,2020-09-03,43,Non-Binary,UK,Standard,19.99
C003050,2020-03-10,52,Non-Binary,France,Standard,19.99
C003051,2022-06-29,21,Male,India,Basic,9.99
C003052,2020-10-12,29,Female,India,Standard,19.99
C003053,2020-01-19,34,Male,UK,Premium,39.99
C003054,2022-10-27,28,Male,UK,Premium,39.99
C003055,2022-03-10,58,Non-Binary,USA,Standard,19.99
C003056,2021-12-21,27,Non-Binary,France,Basic,9.99
C003057,2024-01-04,31,Male,USA,Premium,39.99
C003058,2021-09-12,40,Female,USA,Premium,39.99
C003059,2022-09-17,23,Female,Brazil,Standard,19.99
C003060,2021-01-04,33,Non-Binary,France,Standard,19.99
C003061,2023-09-11,41,Non-Binary,USA,Standard,19.99
C003062,2023-04-20,34,Non-Binary,UK,Standard,19.99
C003063,2022-04-06,36,Male,USA,Premium,39.99
C003064,2020-11-21,31,Male,USA,Basic,9.99
C003065,2023-10-23,19,Female,UK,Basic,9.99
C003066,2024-04-29,41,Non-Binary,Australia,Basic,9.99
C003067,2020-12-22,59,Non-Binary,India,Premium,39.99
C003068,2022-05-10,38,Male,USA,Basic,9.99
C003069,2020-03-17,40,Non-Binary,USA,Premium,39.99
C003070,2023-05-27,46,Non-Binary,India,Enterprise,99.99
C003071,2021-10-19,22,Male,France,Basic,9.99
C003072,2023-07-29,58,Non-Binary,Germany,Basic,9.99
C003073,2022-10-02,40,Female,France,Basic,9.99
C003074,2024-02-28,57,Male,UK,Standard,19.99
C003075,2024-06-05,29,Male,USA,Basic,9.99
C003076,2023-10-01,59,Male,USA,Premium,39.99
C003077,2020-01-11,47,Female,Australia,Standard,19.99
C003078,2020-05-27,44,Female,USA,Premium,39.99
C003079,2024-01-31,40,Non-Binary,Canada,Basic,9.99
C003080,2021-02-28,35,Non-Binary,India,Standard,19.99
C003081,2021-12-31,52,Non-Binary,India,Premium,39.99
C003082,2024-06-29,39,Male,UK,Standard,19.99
C003083,2020-05-25,18,Non-Binary,USA,Premium,39.99
C003084,2021-09-02,24,Male,USA,Basic,9.99
C003085,2023-05-16,35,Non-Binary,UK,Basic,9.99
C003086,2021-08-16,41,Female,UK,Basic,9.99
C003087,2020-11-19,37,Female,USA,Standard,19.99
C003088,2024-10-13,52,Non-Binary,Brazil,Standard,19.99
C003089,2022-03-28,18,Non-Binary,USA,Standard,19.99
C003090,2020-08-15,39,Non-Binary,Canada,Enterprise,99.99
C003091,2021-06-22,18,Non-Binary,USA,Basic,9.99
C003092,2021-06-18,47,Male,UK,Premium,39.99
C003093,2020-10-12,36,Male,Canada,Premium,39.99
C003094,2024-03-31,43,Non-Binary,India,Basic,9.99
C003095,2022-10-07,27,Male,India,Standard,19.99
C003096,2023-06-03,53,Non-Binary,India,Premium,39.99
C003097,2021-12-09,50,Male,Brazil,Standard,19.99
C003098,2023-06-08,45,Male,India,Standard,19.99
C003099,2020-09-22,36,Female,France,Basic,9.99
C003100,2022-10-14,44,Non-Binary,USA,Basic,9.99
C003101,2022-09-05,29,Female,Australia,Premium,39.99
C003102,2021-04-11,48,Male,Brazil,Basic,9.99
C003103,2024-05-20,57,Male,Canada,Premium,39.99
C003104,2023-10-28,50,Non-Binary,Australia,Standard,19.99
C003105,2020-04-16,29,Female,Australia,Standard,19.99
C003106,2022-05-30,42,Non-Binary,UK,Basic,9.99
C003107,2022-06-15,22,Male,India,Enterprise,99.99
C003108,2022-01-23,44,Female,USA,Standard,19.99
C003109,2020-04-28,43,Male,USA,Standard,19.99
C003110,2021-04-10,18,Female,Australia,Premium,39.99
C003111,2024-06-12,24,Non-Binary,Germany,Enterprise,99.99
C003112,2020-01-31,34,Non-Binary,USA,Basic,9.99
C003113,2020-04-26,34,Male,UK,Basic,9.99
C003114,2021-10-05,23,Female,Germany,Premium,39.99
C003115,2021-08-21,42,Male,Germany,Standard,19.99
C003116,2020-09-07,41,Non-Binary,USA,Basic,9.99
C003117,2023-01-18,35,Male,Canada,Premium,39.99
C003118,2022-01-01,28,Male,UK,Basic,9.99
C003119,2022-01-21,50,Non-Binary,USA,Standard,19.99
C003120,2022-12-14,57,Female,UK,Standard,19.99
C003121,2020-08-01,32,Male,UK,Standard,19.99
C003122,2023-06-27,30,Female,USA,Basic,9.99
C003123,2020-10-07,43,Non-Binary,USA,Premium,39.99
C003124,2021-03-07,33,Male,UK,Premium,39.99
C003125,2020-10-17,36,Male,Brazil,Standard,19.99
C003126,2023-08-24,46,Female,Brazil,Basic,9.99
C003127,2024-09-08,18,Male,USA,Standard,19.99
C003128,2021-09-07,53,Male,USA,Premium,39.99
C003129,2022-02-25,38,Female,USA,Basic,9.99
C003130,2022-06-28,33,Male,USA,Basic,9.99
C003131,2023-09-13,36,Female,Canada,Standard,19.99
C003132,2020-03-05,37,Non-Binary,Australia,Enterprise,99.99
C003133,2023-05-31,18,Female,Brazil,Enterprise,99.99
C003134,2024-07-17,55,Non-Binary,USA,Basic,9.99
C003135,2024-01-26,38,Non-Binary,UK,Standard,19.99
C003136,2024-02-02,43,Non-Binary,Australia,Premium,39.99
C003137,2023-02-07,49,Female,Brazil,Enterprise,99.99
C003138,2021-08-11,25,Non-Binary,Canada,Standard,19.99
C003139,2023-03-09,43,Non-Binary,USA,Enterprise,99.99
C003140,2022-08-15,34,Non-Binary,Brazil,Basic,9.99
C003141,2020-02-01,48,Female,Australia,Enterprise,99.99
C003142,2020-06-24,18,Male,Australia,Basic,9.99
C003143,2023-03-15,36,Female,USA,Basic,9.99
C003144,2021-07-04,30,Non-Binary,USA,Standard,19.99
C003145,2024-04-29,43,Non-Binary,USA,Basic,9.99
C003146,2023-09-15,43,Female,India,Premium,39.99
C003147,2022-06-27,29,Female,USA,Basic,9.99
C003148,2020-03-16,29,Female,Canada,Premium,39.99
C003149,2021-03-22,36,Female,USA,Enterprise,99.99
C003150,2021-07-20,27,Non-Binary,Germany,Enterprise,99.99
C003151,2022-06-21,48,Male,USA,Premium,39.99
C003152,2021-06-15,33,Female,USA,Standard,19.99
C003153,2020-10-27,18,Non-Binary,France,Basic,9.99
C003154,2023-09-02,33,Male,USA,Standard,19.99
C003155,2022-06-20,25,Non-Binary,UK,Standard,19.99
C003156,2021-04-11,18,Male,Brazil,Enterprise,99.99
C003157,2021-06-11,23,Male,France,Premium,39.99
C003158,2021-12-24,39,Non-Binary,France,Standard,19.99
C003159,2021-12-17,53,Male,USA,Standard,19.99
C003160,2022-11-12,41,Male,USA,Basic,9.99
C003161,2022-01-30,30,Non-Binary,UK,Standard,19.99
C003162,2021-08-02,43,Male,USA,Standard,19.99
C003163,2022-01-07,32,Female,Brazil,Premium,39.99
C003164,2022-02-06,29,Female,Brazil,Basic,9.99
C003165,2020-03-04,24,Male,UK,Basic,9.99
C003166,2020-11-03,18,Non-Binary,USA,Standard,19.99
C003167,2024-07-12,33,Female,Canada,Premium,39.99
C003168,2022-11-06,39,Non-Binary,France,Enterprise,99.99
C003169,2022-02-14,36,Non-Binary,USA,Premium,39.99
C003170,2022-02-19,33,Non-Binary,USA,Basic,9.99
C003171,2021-04-04,26,Non-Binary,Canada,Standard,19.99
C003172,2023-01-27,45,Non-Binary,UK,Premium,39.99
C003173,2024-10-01,22,Non-Binary,Australia,Standard,19.99
C003174,2023-09-12,47,Non-Binary,Canada,Basic,9.99
C003175,2021-02-03,25,Non-Binary,USA,Basic,9.99
C003176,2021-05-12,28,Female,USA,Basic,9.99
C003177,2020-08-24,20,Non-Binary,USA,Premium,39.99
C003178,2022-04-19,31,Female,USA,Standard,19.99
C003179,2020-06-05,49,Female,France,Standard,19.99
C003180,2022-07-08,44,Female,USA,Premium,39.99
C003181,2020-09-13,49,Non-Binary,USA,Enterprise,99.99
C003182,2023-10-12,44,Non-Binary,France,Standard,19.99
C003183,2024-06-17,24,Female,UK,Basic,9.99
C003184,2022-04-16,34,Female,Canada,Basic,9.99
C003185,2022-10-09,28,Non-Binary,India,Basic,9.99
C003186,2021-01-03,53,Female,USA,Basic,9.99
C003187,2021-06-23,23,Non-Binary,France,Standard,19.99
C003188,2020-07-25,48,Male,India,Premium,39.99
C003189,2020-02-19,48,Non-Binary,USA,Basic,9.99
C003190,2022-11-20,59,Non-Binary,India,Enterprise,99.99
C003191,2021-12-26,33,Male,UK,Standard,19.99
C003192,2023-12-29,46,Female,USA,Premium,39.99
C003193,2021-11-20,65,Non-Binary,Germany,Basic,9.99
C003194,2024-01-19,30,Male,USA,Enterprise,99.99
C003195,2022-07-08,19,Female,Germany,Premium,39.99
C003196,2022-06-11,18,Female,Australia,Premium,39.99
C003197,2024-02-11,46,Male,France,Standard,19.99
C003198,2024-08-06,18,Non-Binary,USA,Premium,39.99
C003199,2023-04-30,33,Non-Binary,UK,Standard,19.99
C003200,2022-02-15,43,Female,UK,Standard,19.99
C003201,2023-04-19,40,Female,Brazil,Basic,9.99
C003202,2021-08-31,43,Female,UK,Standard,19.99
C003203,2022-12-11,40,Non-Binary,Canada,Enterprise,99.99
C003204,2021-08-07,53,Female,UK,Premium,39.99
C003205,2020-10-20,26,Male,India,Premium,39.99
C003206,2024-02-06,29,Male,UK,Basic,9.99
C003207,2023-06-14,28,Female,USA,Basic,9.99
C003208,2020-08-30,47,Female,USA,Standard,19.99
C003209,2020-12-12,48,Female,Brazil,Basic,9.99
C003210,2023-05-26,43,Male,Brazil,Standard,19.99
C003211,2020-10-15,52,Male,USA,Premium,39.99
C003212,2024-03-25,23,Male,USA,Enterprise,99.99
C003213,2023-01-10,58,Non-Binary,Australia,Basic,9.99
C003214,2024-08-31,56,Male,UK,Basic,9.99
C003215,2023-03-15,46,Female,Australia,Standard,19.99
C003216,2024-08-28,59,Female,USA,Basic,9.99
C003217,2023-12-17,18,Male,UK,Standard,19.99
C003218,2021-06-22,31,Male,India,Enterprise,99.99
C003219,2024-02-07,29,Non-Binary,USA,Basic,9.99
C003220,2020-06-10,46,Non-Binary,Australia,Premium,39.99
C003221,2021-10-31,25,Male,Canada,Basic,9.99
C003222,2023-07-15,47,Non-Binary,Canada,Premium,39.99
C003223,2023-12-18,54,Non-Binary,UK,Enterprise,99.99
C003224,2022-06-06,46,Male,Brazil,Premium,39.99
C003225,2021-10-12,41,Male,India,Standard,19.99
C003226,2023-07-06,26,Male,Brazil,Standard,19.99
C003227,2021-05-18,27,Male,Germany,Premium,39.99
C003228,2021-03-26,52,Non-Binary,USA,Standard,19.99
C003229,2022-09-19,47,Male,Australia,Basic,9.99
C003230,2021-02-10,37,Non-Binary,India,Enterprise,99.99
C003231,2024-10-21,32,Non-Binary,Australia,Basic,9.99
C003232,2020-05-17,18,Female,Germany,Basic,9.99
C003233,2020-12-30,25,Male,UK,Basic,9.99
C003234,2022-02-17,60,Non-Binary,Germany,Standard,19.99
C003235,2022-09-18,22,Non-Binary,France,Basic,9.99
C003236,2021-09-06,40,Male,India,Standard,19.99
C003237,2022-09-30,50,Non-Binary,UK,Basic,9.99
C003238,2022-09-12,22,Female,USA,Basic,9.99
C003239,2024-03-26,40,Female,UK,Standard,19.99
C003240,2021-05-21,49,Non-Binary,UK,Basic,9.99
C003241,2021-10-15,38,Non-Binary,USA,Standard,19.99
C003242,2023-12-14,72,Male,Australia,Standard,19.99
C003243,2024-07-06,18,Female,Germany,Standard,19.99
C003244,2020-02-29,50,Female,USA,Basic,9.99
C003245,2024-10-08,35,Female,USA,Premium,39.99
C003246,2021-06-19,47,Non-Binary,UK,Basic,9.99
C003247,2022-06-24,43,Female,UK,Enterprise,99.99
C003248,2021-07-03,29,Female,France,Basic,9.99
C003249,2024-08-03,40,Male,UK,Standard,19.99
C003250,2023-03-18,18,Male,Canada,Premium,39.99
C003251,2020-08-13,45,Non-Binary,Germany,Basic,9.99
C003252,2023-01-10,41,Male,Brazil,Basic,9.99
C003253,2022-02-15,45,Male,Australia,Basic,9.99
C003254,2021-12-23,50,Non-Binary,USA,Basic,9.99
C003255,2021-03-07,42,Female,Canada,Enterprise,99.99
C003256,2024-09-12,39,Non-Binary,UK,Premium,39.99
C003257,2021-08-17,27,Male,India,Basic,9.99
C003258,2021-03-17,29,Non-Binary,Australia,Enterprise,99.99
C003259,2020-03-14,52,Male,Australia,Standard,19.99
C003260,2022-10-24,55,Female,Australia,Basic,9.99
C003261,2021-08-02,35,Female,USA,Standard,19.99
C003262,2023-11-10,38,Male,USA,Premium,39.99
C003263,2024-07-23,27,Female,France,Basic,9.99
C003264,2024-02-25,52,Female,India,Basic,9.99
C003265,2022-10-30,45,Non-Binary,France,Premium,39.99
C003266,2020-02-11,61,Male,Australia,Standard,19.99
C003267,2020-11-06,27,Male,Australia,Premium,39.99
C003268,2021-02-01,33,Non-Binary,India,Premium,39.99
C003269,2022-05-20,40,Non-Binary,Australia,Basic,9.99
C003270,2022-07-28,45,Male,USA,Enterprise,99.99
C003271,2023-03-26,35,Female,UK,Standard,19.99
C003272,2021-03-31,27,Female,Germany,Standard,19.99
C003273,2023-12-10,48,Non-Binary,Canada,Basic,9.99
C003274,2022-10-14,46,Non-Binary,UK,Basic,9.99
C003275,2023-01-24,27,Non-Binary,USA,Basic,9.99
C003276,2020-02-20,54,Female,Australia,Standard,19.99
C003277,2022-09-03,52,Non-Binary,USA,Basic,9.99
C003278,2020-10-21,39,Non-Binary,Brazil,Basic,9.99
C003279,2020-12-12,38,Male,India,Standard,19.99
C003280,2021-05-26,44,Male,USA,Standard,19.99
C003281,2022-08-27,27,Non-Binary,France,Standard,19.99
C003282,2021-04-21,38,Male,Australia,Basic,9.99
C003283,2021-09-29,18,Non-Binary,UK,Basic,9.99
C003284,2021-10-20,48,Non-Binary,Germany,Standard,19.99
C003285,2020-01-12,19,Female,France,Premium,39.99
C003286,2024-06-15,56,Female,Canada,Basic,9.99
C003287,2023-08-28,34,Male,UK,Premium,39.99
C003288,2022-11-19,35,Non-Binary,India,Enterprise,99.99
C003289,2020-06-15,30,Male,UK,Basic,9.99
C003290,2020-09-17,34,Male,USA,Premium,39.99
C003291,2020-12-06,55,Male,UK,Enterprise,99.99
C003292,2020-03-20,18,Female,Canada,Standard,19.99
C003293,2022-12-10,53,Female,USA,Premium,39.99
C003294,2022-05-06,42,Female,USA,Basic,9.99
C003295,2021-08-25,23,Non-Binary,Brazil,Standard,19.99
C003296,2022-12-06,25,Female,Germany,Basic,9.99
C003297,2023-08-24,58,Male,USA,Standard,19.99
C003298,2021-02-22,26,Non-Binary,Brazil,Basic,9.99
C003299,2023-05-23,24,Female,Canada,Basic,9.99
C003300,2021-11-07,51,Non-Binary,France,Premium,39.99
C003301,2020-10-04,42,Male,Canada,Premium,39.99
C003302,2020-01-21,26,Female,UK,Basic,9.99
C003303,2020-05-17,40,Male,UK,Basic,9.99
C003304,2023-11-22,25,Male,Canada,Basic,9.99
C003305,2020-05-05,51,Non-Binary,Canada,Basic,9.99
C003306,2021-12-18,50,Non-Binary,Germany,Basic,9.99
C003307,2023-07-11,44,Male,Brazil,Basic,9.99
C003308,2024-08-07,42,Female,Germany,Basic,9.99
C003309,2023-07-02,59,Female,Brazil,Standard,19.99
C003310,2023-08-06,37,Non-Binary,USA,Standard,19.99
C003311,2020-07-29,23,Non-Binary,USA,Basic,9.99
C003312,2023-02-28,43,Male,USA,Standard,19.99
C003313,2023-08-13,63,Female,UK,Premium,39.99
C003314,2023-04-27,25,Non-Binary,USA,Premium,39.99
C003315,2023-06-15,33,Non-Binary,India,Basic,9.99
C003316,2020-01-06,42,Male,Brazil,Basic,9.99
C003317,2024-07-03,37,Non-Binary,USA,Basic,9.99
C003318,2020-01-01,26,Female,USA,Enterprise,99.99
C003319,2020-10-07,51,Non-Binary,India,Standard,19.99
C003320,2022-08-24,65,Female,UK,Premium,39.99
C003321,2021-05-08,40,Non-Binary,UK,Premium,39.99
