ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
T003199_01,C003199,2024-11-17,feature_request,0.5,4
T003200_02,C003200,2022-03-06,billing,1.9,4
T003200_01,C003200,2022-05-12,billing,2.0,4
T003200_04,C003200,2022-10-26,account,8.3,5
T003200_03,C003200,2024-09-08,cancellation,4.3,5
T003202_01,C003202,2022-12-07,account,6.2,2
T003202_02,C003202,2022-12-11,billing,7.0,5
T003202_03,C003202,2023-09-18,technical,15.7,3
T003204_01,C003204,2023-07-03,account,4.9,1
T003205_01,C003205,2023-12-24,billing,0.9,4
T003208_01,C003208,2021-04-23,technical,4.3,3
T003208_02,C003208,2021-11-08,technical,1.3,3
T003208_03,C003208,2022-08-28,technical,0.5,2
T003209_02,C003209,2022-04-12,technical,5.4,5
T003209_01,C003209,2022-04-14,account,1.3,5
T003209_03,C003209,2022-09-09,billing,3.7,5
T003210_01,C003210,2023-12-13,technical,0.5,5
T003211_03,C003211,2020-11-20,billing,1.5,5
T003211_02,C003211,2021-03-09,cancellation,9.0,4
T003211_01,C003211,2022-03-27,billing,4.1,2
T003212_01,C003212,2024-12-30,technical,0.8,1
T003215_01,C003215,2024-09-22,cancellation,8.8,2
T003218_01,C003218,2021-07-07,account,1.5,5
T003220_01,C003220,2022-02-24,account,4.7,2
T003220_03,C003220,2022-09-12,account,7.3,2
T003220_04,C003220,2024-05-06,feature_request,0.6,1
T003220_02,C003220,2024-09-30,feature_request,0.5,4
T003222_01,C003222,2024-07-28,cancellation,6.8,2
T003223_01,C003223,2024-02-16,account,0.6,1
T003225_01,C003225,2021-12-13,account,1.6,5
T003225_02,C003225,2024-10-06,technical,7.0,4
T003227_03,C003227,2021-08-01,billing,7.8,3
T003227_01,C003227,2024-04-13,technical,2.0,3
T003227_02,C003227,2024-09-17,technical,20.5,5
T003232_02,C003232,2023-04-20,account,4.2,4
T003232_01,C003232,2024-12-06,billing,4.3,2
T003233_01,C003233,2024-07-27,account,0.9,5
T003234_01,C003234,2022-02-26,technical,18.6,5
T003235_01,C003235,2024-05-28,technical,21.1,4
T003236_01,C003236,2021-11-23,account,9.9,5
T003236_02,C003236,2023-04-15,cancellation,4.0,2
T003237_01,C003237,2024-02-16,account,6.0,3
T003238_02,C003238,2022-11-19,account,22.2,4
T003238_01,C003238,2023-09-04,account,6.8,3
T003239_01,C003239,2024-05-18,technical,26.4,2
T003240_01,C003240,2022-05-30,account,63.6,4
T003240_02,C003240,2024-01-13,technical,0.6,1
T003241_04,C003241,2022-02-01,account,8.3,2
T003241_02,C003241,2022-05-22,feature_request,3.5,5
T003241_03,C003241,2023-12-03,feature_request,8.2,2
T003241_01,C003241,2024-06-13,cancellation,0.5,3
T003244_02,C003244,2021-07-03,billing,21.0,5
T003244_03,C003244,2024-02-14,cancellation,0.5,2
T003244_01,C003244,2024-10-21,cancellation,20.8,1
T003246_01,C003246,2021-07-19,technical,2.8,1
T003246_03,C003246,2023-09-07,account,1.9,2
T003246_02,C003246,2024-01-23,cancellation,0.8,2
T003247_01,C003247,2022-11-23,technical,14.2,3
T003248_01,C003248,2023-12-04,technical,16.2,4
T003251_01,C003251,2021-10-18,account,1.5,5
T003251_02,C003251,2022-06-20,account,15.8,1
T003252_01,C003252,2023-05-21,account,17.4,4
T003253_02,C003253,2023-05-26,account,1.5,4
T003253_01,C003253,2023-07-19,technical,6.0,2
T003254_01,C003254,2022-11-23,technical,2.9,5
T003255_01,C003255,2021-09-08,billing,28.0,2
T003257_02,C003257,2022-07-28,cancellation,24.9,5
T003257_01,C003257,2023-09-23,billing,11.4,2
T003257_03,C003257,2024-01-22,technical,11.3,4
T003258_02,C003258,2023-01-08,cancellation,3.0,3
T003258_01,C003258,2023-07-23,account,2.6,2
T003258_03,C003258,2024-02-01,technical,3.6,3
T003259_02,C003259,2020-04-24,cancellation,19.8,2
T003259_01,C003259,2021-06-28,billing,5.8,3
T003260_01,C003260,2023-01-18,billing,3.4,5
T003261_03,C003261,2021-08-05,cancellation,1.2,2
T003261_01,C003261,2022-11-26,account,29.5,5
T003261_04,C003261,2023-03-06,feature_request,2.7,1
T003261_02,C003261,2024-06-05,billing,3.1,3
T003262_01,C003262,2024-10-25,account,21.7,5
T003264_01,C003264,2024-05-07,technical,15.3,2
T003265_01,C003265,2024-06-29,technical,29.0,3
T003267_01,C003267,2022-10-29,technical,18.1,5
T003268_03,C003268,2021-08-20,account,13.4,2
T003268_01,C003268,2023-06-10,technical,0.5,2
T003268_02,C003268,2024-12-19,account,6.8,4
T003269_01,C003269,2022-06-10,billing,4.4,2
T003270_02,C003270,2022-09-27,technical,12.9,4
T003270_01,C003270,2024-09-29,billing,0.5,3
T003271_01,C003271,2023-04-04,billing,2.7,1
T003271_02,C003271,2023-10-24,technical,5.6,5
T003272_01,C003272,2022-02-22,account,10.6,5
T003272_02,C003272,2023-03-09,technical,13.2,5
T003272_03,C003272,2024-03-28,account,2.4,1
T003273_01,C003273,2024-05-21,technical,14.8,3
T003274_01,C003274,2023-11-07,cancellation,0.8,5
T003275_02,C003275,2024-05-07,billing,7.4,4
T003275_01,C003275,2024-10-27,technical,1.0,3
T003277_01,C003277,2023-09-20,technical,7.2,3
T003277_02,C003277,2024-03-05,billing,7.4,1
T003278_02,C003278,2021-08-12,feature_request,11.6,3
T003278_03,C003278,2022-02-25,technical,2.7,4
T003278_04,C003278,2022-12-12,billing,2.2,1
T003278_01,C003278,2023-09-08,account,6.8,3
T003279_01,C003279,2022-10-01,feature_request,16.3,2
T003279_02,C003279,2023-08-25,account,1.2,5
T003281_02,C003281,2024-09-20,technical,1.4,5
T003281_01,C003281,2024-12-29,technical,4.0,4
T003282_03,C003282,2021-05-18,billing,26.1,3
T003282_02,C003282,2023-08-21,technical,2.4,5
T003282_04,C003282,2024-07-10,billing,0.5,4
T003282_01,C003282,2024-11-01,technical,10.4,2
T003283_01,C003283,2022-06-02,account,0.7,1
T003284_01,C003284,2023-01-23,feature_request,4.7,2
T003285_01,C003285,2021-01-05,technical,2.6,3
T003285_04,C003285,2022-11-02,account,3.4,1
T003285_03,C003285,2023-03-06,billing,2.7,1
T003285_02,C003285,2023-12-24,technical,8.5,1
T003286_01,C003286,2024-12-24,account,3.3,3
T003287_01,C003287,2024-02-20,technical,6.6,3
T003289_01,C003289,2022-04-18,technical,18.6,3
T003291_01,C003291,2023-03-21,technical,3.9,3
T003292_01,C003292,2021-03-12,technical,0.5,2
T003292_02,C003292,2022-06-19,technical,18.0,4
T003292_03,C003292,2024-01-12,billing,30.8,2
T003292_04,C003292,2024-05-13,account,4.5,2
T003293_01,C003293,2024-10-19,account,5.2,5
T003294_01,C003294,2022-11-17,technical,3.8,2
T003294_02,C003294,2023-10-01,technical,7.7,4
T003295_01,C003295,2022-04-23,technical,29.0,3
T003296_02,C003296,2023-01-19,billing,23.1,2
T003296_01,C003296,2024-08-22,technical,1.0,1
T003298_02,C003298,2023-12-19,account,10.4,3
T003298_01,C003298,2024-02-03,cancellation,8.6,3
T003299_01,C003299,2023-10-02,feature_request,9.6,1
T003300_02,C003300,2023-04-22,technical,1.6,2
T003300_01,C003300,2023-09-08,technical,4.9,4
T003301_01,C003301,2023-07-10,account,9.2,5
T003301_02,C003301,2024-04-27,feature_request,5.5,4
T003302_01,C003302,2021-10-18,cancellation,16.3,3
T003303_01,C003303,2023-10-03,account,1.1,4
T003303_02,C003303,2024-03-14,billing,12.4,5
T003304_01,C003304,2023-12-09,account,26.7,3
T003305_01,C003305,2020-05-29,billing,10.3,3
T003305_02,C003305,2024-03-19,billing,5.0,4
T003306_01,C003306,2022-01-10,account,5.0,3
T003306_02,C003306,2023-10-04,technical,2.5,1
T003307_02,C003307,2024-05-27,technical,2.8,2
T003307_01,C003307,2024-08-03,cancellation,30.8,1
T003307_03,C003307,2024-11-14,technical,15.6,1
T003309_01,C003309,2024-05-10,technical,1.0,1
T003309_02,C003309,2024-09-10,billing,13.6,3
T003310_01,C003310,2024-08-27,feature_request,35.6,5
T003311_01,C003311,2022-08-05,technical,2.8,1
T003312_01,C003312,2023-09-10,account,12.6,1
T003314_01,C003314,2024-09-15,account,4.3,2
T003315_01,C003315,2023-09-19,billing,44.6,3
T003316_02,C003316,2020-08-04,technical,7.6,3
T003316_01,C003316,2023-02-17,account,7.1,3
T003316_03,C003316,2024-10-11,account,2.5,1
T003318_01,C003318,2021-05-02,billing,2.7,2
T003318_02,C003318,2021-07-14,technical,9.8,3
T003319_01,C003319,2021-09-16,technical,4.1,5
T003320_01,C003320,2024-07-16,account,2.5,3
T003321_01,C003321,2024-10-08,technical,6.8,5
T003322_01,C003322,2024-05-18,technical,4.2,4
T003323_01,C003323,2023-09-02,technical,0.5,1
T003324_01,C003324,2022-11-23,cancellation,2.7,4
T003324_02,C003324,2024-02-09,account,3.5,4
T003325_02,C003325,2024-05-21,technical,3.2,1
T003325_01,C003325,2024-10-23,technical,1.0,2
T003327_01,C003327,2023-04-21,cancellation,4.1,1
T003328_02,C003328,2023-09-27,technical,13.4,1
T003328_01,C003328,2024-12-21,technical,8.3,1
T003329_01,C003329,2023-07-20,billing,35.3,3
T003330_02,C003330,2021-10-25,technical,2.5,2
T003330_01,C003330,2024-11-16,billing,9.6,4
T003331_01,C003331,2021-09-20,feature_request,22.7,2
T003331_03,C003331,2022-09-09,technical,0.6,2
T003331_02,C003331,2023-02-05,account,1.2,4
T003332_04,C003332,2021-10-02,technical,3.9,5
T003332_01,C003332,2022-12-19,billing,8.6,4
T003332_03,C003332,2023-03-06,technical,8.9,3
T003332_02,C003332,2024-12-19,account,0.5,5
T003333_02,C003333,2022-06-20,technical,12.7,1
T003333_01,C003333,2024-05-03,technical,34.7,1
T003334_02,C003334,2023-06-03,technical,0.5,5
T003334_01,C003334,2024-01-17,technical,0.5,2
T003334_03,C003334,2024-07-02,cancellation,25.5,5
T003335_01,C003335,2023-12-22,billing,7.2,1
T003336_02,C003336,2023-05-10,billing,20.1,1
T003336_01,C003336,2024-09-02,feature_request,17.4,2
T003337_02,C003337,2020-09-06,feature_request,6.6,3
T003337_01,C003337,2023-01-11,feature_request,0.8,3
T003338_01,C003338,2024-03-03,technical,6.4,2
T003340_01,C003340,2021-01-24,feature_request,5.0,5
T003340_02,C003340,2021-03-26,account,0.5,3
T003340_03,C003340,2022-10-11,billing,3.3,3
T003340_04,C003340,2023-02-08,account,2.0,1
T003342_01,C003342,2023-04-07,account,8.2,4
T003342_02,C003342,2024-04-28,technical,9.2,1
T003343_04,C003343,2021-03-07,account,9.5,4
T003343_02,C003343,2021-03-26,technical,4.3,4
T003343_03,C003343,2021-05-02,billing,4.4,4
T003343_01,C003343,2023-12-12,account,4.5,4
T003345_03,C003345,2021-12-27,technical,0.5,3
T003345_04,C003345,2022-10-09,billing,4.2,2
T003345_01,C003345,2023-01-12,account,3.5,4
T003345_02,C003345,2024-11-15,technical,33.8,5
T003347_01,C003347,2022-04-06,billing,17.3,4
T003348_03,C003348,2022-11-19,account,21.6,3
T003348_01,C003348,2023-06-04,technical,7.8,5
T003348_02,C003348,2023-11-23,feature_request,1.3,3
T003349_01,C003349,2024-11-15,technical,1.1,2
T003350_01,C003350,2022-02-22,technical,8.4,5
T003351_01,C003351,2024-01-23,technical,23.8,4
T003353_01,C003353,2021-04-22,billing,5.5,3
T003353_02,C003353,2022-04-27,technical,16.0,3
T003353_04,C003353,2023-11-02,technical,6.3,3
T003353_03,C003353,2024-06-20,account,7.5,1
T003354_01,C003354,2023-08-02,billing,0.5,1
T003355_01,C003355,2021-07-23,cancellation,3.2,3
T003356_02,C003356,2023-07-12,cancellation,3.1,5
T003356_01,C003356,2023-09-09,account,8.6,3
T003357_01,C003357,2024-07-06,technical,25.4,2
T003358_01,C003358,2023-06-20,technical,1.8,4
T003360_02,C003360,2024-05-06,billing,1.1,1
T003360_01,C003360,2024-11-10,billing,12.6,2
T003361_04,C003361,2024-06-22,account,51.9,1
T003361_03,C003361,2024-10-21,technical,1.4,1
T003361_01,C003361,2024-11-03,account,14.0,1
T003361_02,C003361,2024-11-22,billing,8.2,2
T003362_02,C003362,2021-10-23,cancellation,4.5,4
T003362_01,C003362,2024-01-28,feature_request,0.6,5
T003363_02,C003363,2023-10-12,account,30.1,4
T003363_01,C003363,2024-06-16,technical,4.3,1
T003365_01,C003365,2024-01-14,cancellation,1.2,2
T003366_01,C003366,2024-10-03,cancellation,7.4,2
T003367_01,C003367,2024-10-27,technical,37.9,1
T003368_01,C003368,2022-09-08,account,21.8,4
T003368_02,C003368,2023-05-28,technical,5.4,1
T003368_03,C003368,2023-08-23,technical,2.6,5
T003371_01,C003371,2022-11-19,cancellation,1.2,2
T003378_02,C003378,2023-02-15,technical,22.6,3
T003378_01,C003378,2024-06-19,account,1.2,4
T003379_02,C003379,2024-05-08,account,6.9,2
T003379_01,C003379,2024-08-12,account,13.1,2
T003380_01,C003380,2024-05-27,account,0.5,5
T003380_02,C003380,2024-10-07,account,3.4,3
T003383_01,C003383,2022-11-18,feature_request,21.9,3
T003384_02,C003384,2022-07-29,billing,12.4,2
T003384_01,C003384,2023-10-03,technical,0.9,4
T003385_01,C003385,2023-12-10,account,14.0,2
T003388_01,C003388,2024-08-31,cancellation,10.2,1
T003389_01,C003389,2024-12-17,technical,8.6,2
T003390_05,C003390,2020-01-07,account,14.6,5
T003390_06,C003390,2020-07-07,account,5.5,2
T003390_02,C003390,2020-07-24,account,2.4,1
T003390_04,C003390,2022-10-27,feature_request,7.7,5
T003390_01,C003390,2023-03-29,technical,2.4,4
T003390_03,C003390,2023-09-03,technical,3.2,1
T003391_02,C003391,2023-05-29,cancellation,0.9,2
T003391_01,C003391,2024-10-25,cancellation,9.3,2
T003393_01,C003393,2023-12-03,account,15.7,2
T003394_01,C003394,2024-08-31,technical,30.2,3
T003395_01,C003395,2024-05-01,technical,3.8,5
T003396_01,C003396,2024-03-26,account,6.5,4
T003398_01,C003398,2021-11-02,cancellation,3.9,5
T003398_02,C003398,2022-07-03,technical,4.3,3
T003400_01,C003400,2023-06-21,billing,4.7,2
T003402_02,C003402,2023-10-09,billing,20.7,5
T003402_01,C003402,2023-11-06,technical,5.3,2
T003404_03,C003404,2022-03-21,billing,16.5,3
T003404_02,C003404,2023-07-05,technical,7.3,1
T003404_01,C003404,2024-03-20,technical,4.8,1
T003405_01,C003405,2024-09-09,cancellation,29.3,5
T003408_01,C003408,2021-08-04,technical,6.3,4
T003408_03,C003408,2022-01-05,technical,6.7,2
T003408_02,C003408,2022-10-04,feature_request,1.8,1
T003411_01,C003411,2024-08-06,account,38.2,2
T003414_01,C003414,2024-09-25,account,11.4,1
T003416_03,C003416,2024-05-29,billing,8.9,3
T003416_02,C003416,2024-09-13,account,1.5,1
T003416_01,C003416,2024-10-27,technical,1.6,5
T003418_02,C003418,2022-03-08,technical,1.8,3
T003418_01,C003418,2022-08-05,technical,6.1,3
T003418_03,C003418,2024-11-14,billing,2.7,2
T003420_01,C003420,2024-10-18,technical,13.1,2
T003421_01,C003421,2023-01-20,cancellation,6.6,3
T003422_01,C003422,2023-04-23,technical,13.1,3
T003423_04,C003423,2022-04-10,technical,4.7,2
T003423_03,C003423,2022-05-21,technical,0.7,2
T003423_02,C003423,2023-10-27,billing,2.2,3
T003423_01,C003423,2024-08-25,technical,5.2,4
T003424_01,C003424,2024-05-20,account,3.4,3
T003425_01,C003425,2024-02-01,billing,1.7,1
T003426_02,C003426,2023-11-13,account,6.3,2
T003426_01,C003426,2024-08-09,technical,10.0,2
T003427_03,C003427,2022-03-21,billing,11.7,5
T003427_02,C003427,2023-04-09,account,4.6,3
T003427_04,C003427,2023-06-06,feature_request,13.9,1
T003427_01,C003427,2024-08-20,account,0.5,3
T003427_05,C003427,2024-08-31,billing,12.4,3
T003428_01,C003428,2023-06-28,account,1.5,4
T003428_03,C003428,2024-03-20,cancellation,9.0,2
T003428_02,C003428,2024-12-05,billing,7.8,5
T003429_01,C003429,2024-11-08,billing,2.6,4
T003430_02,C003430,2022-09-09,cancellation,5.2,3
T003430_01,C003430,2023-05-08,feature_request,15.8,1
T003430_03,C003430,2023-08-06,account,12.2,5
T003430_05,C003430,2024-08-07,technical,16.2,2
T003430_04,C003430,2024-10-27,technical,0.5,3
T003432_01,C003432,2022-03-25,technical,1.8,2
T003434_01,C003434,2023-04-25,billing,13.5,2
T003435_01,C003435,2024-09-17,technical,0.9,2
T003436_01,C003436,2024-04-01,feature_request,14.4,1
T003437_02,C003437,2020-06-28,billing,29.1,1
T003437_01,C003437,2022-10-31,technical,11.1,2
T003438_02,C003438,2023-03-22,technical,25.8,4
T003438_01,C003438,2023-08-15,billing,0.5,2
T003439_01,C003439,2023-12-14,technical,3.6,5
T003440_01,C003440,2023-06-05,cancellation,14.8,1
T003442_01,C003442,2023-06-25,technical,7.3,4
T003443_02,C003443,2022-03-07,technical,1.7,3
T003443_01,C003443,2024-04-17,feature_request,5.1,5
T003445_01,C003445,2022-01-29,billing,6.6,1
T003448_01,C003448,2024-10-02,billing,3.7,3
T003449_01,C003449,2024-06-28,account,6.6,5
T003451_01,C003451,2024-06-23,billing,1.8,5
T003452_01,C003452,2023-03-21,billing,2.7,2
T003453_01,C003453,2023-03-04,technical,8.2,4
T003454_01,C003454,2024-11-20,technical,7.5,5
T003455_01,C003455,2022-01-03,billing,12.2,1
T003455_03,C003455,2023-02-12,feature_request,17.2,4
T003455_04,C003455,2023-04-25,technical,4.8,1
T003455_02,C003455,2024-08-17,technical,6.8,2
T003456_03,C003456,2022-05-04,account,1.2,5
T003456_01,C003456,2023-07-18,billing,5.1,3
T003456_04,C003456,2024-05-12,account,21.2,5
T003456_02,C003456,2024-05-31,technical,0.7,2
T003457_01,C003457,2024-04-07,billing,13.1,1
T003458_01,C003458,2022-11-18,billing,7.1,5
T003462_01,C003462,2022-06-05,account,14.3,3
T003463_01,C003463,2024-07-12,technical,7.4,3
T003465_01,C003465,2024-04-18,billing,12.3,2
T003465_02,C003465,2024-05-03,feature_request,3.0,3
T003466_01,C003466,2023-04-08,account,9.1,3
T003468_02,C003468,2023-09-17,billing,1.4,2
T003468_01,C003468,2024-10-24,feature_request,15.5,5
T003469_02,C003469,2023-09-19,account,2.3,1
T003469_01,C003469,2023-12-14,account,12.7,4
T003470_04,C003470,2020-12-01,technical,5.3,3
T003470_01,C003470,2021-11-24,feature_request,4.4,2
T003470_02,C003470,2022-11-22,technical,4.6,5
T003470_03,C003470,2023-10-20,billing,6.2,1
T003470_05,C003470,2024-03-12,account,27.5,1
T003472_01,C003472,2023-12-02,billing,1.4,1
T003472_02,C003472,2024-11-08,cancellation,1.0,3
T003474_02,C003474,2021-05-01,technical,6.7,5
T003474_01,C003474,2021-12-18,billing,3.2,2
T003474_03,C003474,2024-02-02,technical,0.7,4
T003475_03,C003475,2021-10-09,cancellation,1.9,3
T003475_01,C003475,2022-02-17,feature_request,1.1,2
T003475_02,C003475,2024-11-29,technical,3.4,5
T003476_02,C003476,2021-07-27,technical,2.2,5
T003476_01,C003476,2021-12-17,technical,2.2,4
T003477_01,C003477,2024-03-17,technical,10.4,3
T003478_02,C003478,2020-10-30,technical,1.9,3
T003478_03,C003478,2021-01-11,technical,0.5,5
T003478_04,C003478,2023-07-21,technical,4.0,4
T003478_01,C003478,2024-03-03,account,0.5,1
T003479_01,C003479,2022-04-04,feature_request,11.3,2
T003480_01,C003480,2022-08-23,account,11.4,1
T003481_01,C003481,2021-12-11,billing,32.5,4
T003483_01,C003483,2021-06-19,billing,2.6,1
T003483_04,C003483,2021-07-30,feature_request,7.7,3
T003483_03,C003483,2022-07-21,technical,17.1,5
T003483_02,C003483,2024-04-28,cancellation,8.2,1
T003483_05,C003483,2024-11-05,feature_request,30.2,2
T003485_03,C003485,2023-03-31,billing,0.5,4
T003485_02,C003485,2023-10-14,billing,18.6,2
T003485_01,C003485,2024-01-01,technical,24.4,5
T003485_04,C003485,2024-07-24,account,5.9,2
T003490_01,C003490,2022-06-02,billing,22.6,3
T003491_01,C003491,2024-10-26,technical,17.4,1
T003492_03,C003492,2022-10-25,feature_request,2.6,3
T003492_01,C003492,2023-03-25,billing,3.2,2
T003492_02,C003492,2023-06-22,technical,4.1,2
T003493_03,C003493,2023-06-02,feature_request,24.3,3
T003493_02,C003493,2023-06-07,technical,2.5,3
T003493_01,C003493,2024-09-26,technical,0.5,2
T003494_04,C003494,2020-04-27,billing,1.3,3
T003494_01,C003494,2021-07-22,technical,9.7,2
T003494_02,C003494,2024-02-26,billing,6.6,1
T003494_03,C003494,2024-08-28,billing,3.3,5
T003496_04,C003496,2021-01-03,billing,1.6,3
T003496_01,C003496,2022-04-30,technical,5.0,4
T003496_03,C003496,2023-10-26,account,6.3,4
T003496_02,C003496,2023-12-26,billing,11.5,3
T003498_01,C003498,2024-01-18,cancellation,5.7,2
T003499_01,C003499,2023-09-14,technical,30.2,4
T003499_02,C003499,2024-06-25,technical,2.1,4
T003500_01,C003500,2024-05-06,cancellation,6.1,4
T003503_01,C003503,2021-07-08,technical,1.8,5
T003503_03,C003503,2023-08-06,billing,6.3,3
T003503_02,C003503,2024-01-24,technical,28.9,2
T003504_01,C003504,2023-02-22,billing,0.5,4
T003504_04,C003504,2023-04-28,technical,2.9,5
T003504_02,C003504,2024-01-05,cancellation,6.5,3
T003504_03,C003504,2024-08-18,technical,0.5,3
T003506_02,C003506,2024-05-10,feature_request,3.9,2
T003506_04,C003506,2024-10-05,feature_request,49.5,1
T003506_03,C003506,2024-10-19,technical,13.3,3
T003506_01,C003506,2024-11-12,billing,15.4,3
T003507_01,C003507,2024-07-29,account,20.9,2
T003510_01,C003510,2024-12-14,account,3.9,3
T003511_02,C003511,2020-07-16,feature_request,13.2,3
T003511_08,C003511,2021-01-27,account,12.8,5
T003511_03,C003511,2022-09-26,account,11.4,3
T003511_01,C003511,2023-04-09,cancellation,4.0,2
T003511_06,C003511,2023-07-30,technical,9.4,3
T003511_07,C003511,2024-01-15,technical,8.3,2
T003511_04,C003511,2024-03-03,account,18.5,5
T003511_05,C003511,2024-09-27,technical,1.1,1
T003513_01,C003513,2022-11-22,technical,7.7,2
T003513_02,C003513,2023-10-04,technical,4.6,2
T003514_03,C003514,2022-09-02,technical,4.6,3
T003514_02,C003514,2023-01-15,account,14.9,5
T003514_01,C003514,2024-05-08,account,3.0,5
T003515_01,C003515,2023-06-12,cancellation,2.5,5
T003515_02,C003515,2024-10-26,technical,43.3,4
T003516_01,C003516,2021-02-13,billing,0.5,4
T003516_04,C003516,2023-03-24,billing,2.7,1
T003516_02,C003516,2024-06-19,feature_request,3.9,4
T003516_03,C003516,2024-07-26,account,6.7,3
T003517_01,C003517,2024-06-23,technical,12.5,2
T003518_02,C003518,2022-02-03,cancellation,11.9,1
T003518_01,C003518,2023-06-16,billing,13.2,4
T003519_04,C003519,2021-03-13,billing,18.6,2
